OFFICIAL_SYMBOL	IDENTIFIER_ID	Gene_Type
Gm39429	105243537	ncRNA
Gm39430	105243538	ncRNA
Gm39431	105243539	ncRNA
Gm39432	105243540	ncRNA
Gm39433	105243541	ncRNA
Gm39434	105243542	ncRNA
Gm39435	105243543	ncRNA
Gm4657	105243544	ncRNA
Gm39436	105243545	ncRNA
Gm39437	105243546	ncRNA
Gm39438	105243547	ncRNA
Gm39440	105243549	ncRNA
Gm39441	105243550	ncRNA
1600015H23Rik	105243551	ncRNA
LOC105243553	105243553	ncRNA
Gm39443	105243554	ncRNA
Gm39444	105243555	ncRNA
Gm39445	105243556	ncRNA
Gm39446	105243557	ncRNA
Gm39447	105243558	ncRNA
Gm39448	105243559	ncRNA
Gm39449	105243560	ncRNA
Gm39450	105243561	ncRNA
Gm39451	105243562	ncRNA
Gm39452	105243563	ncRNA
Gm39453	105243565	ncRNA
Gm39454	105243566	ncRNA
Gm39455	105243567	ncRNA
Gm39456	105243569	ncRNA
Gm39457	105243570	ncRNA
Gm39458	105243571	ncRNA
Gm39459	105243572	ncRNA
Gm19385	105243573	ncRNA
Gm39460	105243574	ncRNA
Gm39461	105243575	ncRNA
Gm39462	105243577	ncRNA
Gm39463	105243578	ncRNA
Gm39464	105243579	ncRNA
Gm39465	105243580	ncRNA
Gm39466	105243581	ncRNA
Gm39467	105243582	ncRNA
Gm39468	105243583	ncRNA
Gm39469	105243585	PROTEIN_CODING
Gm39470	105243592	ncRNA
Gm20900	105243593	PSEUDO
Gm31345	105243594	PSEUDO
Gm39471	105243596	ncRNA
Gm39472	105243597	ncRNA
LOC105243599	105243599	ncRNA
Gm39473	105243601	ncRNA
Gm39474	105243604	ncRNA
Gm39475	105243606	ncRNA
Gm39476	105243607	ncRNA
Gm20770	105243608	PSEUDO
Gm39477	105243610	ncRNA
Gm39478	105243612	ncRNA
Gm39479	105243623	ncRNA
Gm39480	105243624	ncRNA
Gm39481	105243627	PSEUDO
Gm39482	105243634	ncRNA
LOC105243635	105243635	ncRNA
Gm11754	105243636	ncRNA
Gm11755	105243637	ncRNA
Gm39483	105243642	ncRNA
Gm39484	105243644	ncRNA
Gm39485	105243645	ncRNA
Gm39486	105243646	ncRNA
Gm11770	105243647	ncRNA
Gm39487	105243648	ncRNA
Gm39488	105243649	ncRNA
Gm39489	105243650	ncRNA
Gm39490	105243651	ncRNA
Gm39491	105243653	ncRNA
LOC105243654	105243654	ncRNA
A430102A20Rik	105243655	ncRNA
Gm39492	105243656	ncRNA
Gm11775	105243657	ncRNA
Gm39493	105243658	ncRNA
Gm39494	105243659	ncRNA
Gm39495	105243660	ncRNA
Gm39496	105243661	ncRNA
Gm4203	105243665	ncRNA
Gm39497	105243666	ncRNA
Gm39498	105243667	ncRNA
Gm39499	105243668	ncRNA
Gm39500	105243669	PROTEIN_CODING
Gm39501	105243670	PSEUDO
Gm39502	105243671	ncRNA
Gm39503	105243672	ncRNA
Gm39504	105243673	PROTEIN_CODING
Gm39505	105243674	ncRNA
Gm39506	105243675	ncRNA
Gm39507	105243676	ncRNA
Gm39508	105243677	ncRNA
Gm39509	105243678	ncRNA
Gm39510	105243679	ncRNA
Gm39511	105243680	ncRNA
Gm39512	105243681	ncRNA
Gm39513	105243682	ncRNA
Gm39514	105243684	ncRNA
Gm39515	105243685	ncRNA
Gm39516	105243686	ncRNA
Gm39517	105243687	ncRNA
Gm39518	105243688	ncRNA
Gm39519	105243691	ncRNA
Gm39520	105243692	ncRNA
Gm39521	105243693	ncRNA
Gm39522	105243695	ncRNA
Gm15063	105243696	ncRNA
Gm14707	105243697	ncRNA
Gm39523	105243698	ncRNA
Gm14766	105243699	PSEUDO
Gm39524	105243700	ncRNA
Gm35641	105243701	ncRNA
Gm39525	105243702	ncRNA
Gm39526	105243704	ncRNA
Gm39527	105243706	ncRNA
Gm39528	105243708	ncRNA
Gm14809	105243709	ncRNA
Gm39529	105243712	ncRNA
Gm39530	105243714	ncRNA
Gm39531	105243715	ncRNA
Rmi2-ps	105243716	PSEUDO
Gm39533	105243719	PSEUDO
Gm39534	105243720	ncRNA
Gm39535	105243722	ncRNA
Gm39536	105243723	ncRNA
Gm39537	105243724	ncRNA
Gm39538	105243725	ncRNA
Gm39539	105243726	ncRNA
Gm4995	105243727	PROTEIN_CODING
Gm39540	105243729	ncRNA
Gm39541	105243730	ncRNA
Gm39542	105243731	ncRNA
Gm39543	105243732	ncRNA
Gm39544	105243734	ncRNA
Gm39545	105243735	ncRNA
Gm15169	105243737	ncRNA
Gm39546	105243738	ncRNA
Gm39547	105243739	ncRNA
Gm39548	105243740	ncRNA
Gm15206	105243741	PSEUDO
Gm39549	105243742	ncRNA
Gm39550	105243743	ncRNA
Gm39551	105243744	ncRNA
Gm39552	105243746	ncRNA
Gm39553	105243747	PROTEIN_CODING
Gm39554	105243748	PSEUDO
Gm39555	105243749	ncRNA
Gm39556	105243761	ncRNA
Gm39557	105243765	ncRNA
Gm39558	105243769	ncRNA
Gm39559	105243774	ncRNA
Gm39560	105243775	ncRNA
Gm39561	105243776	PROTEIN_CODING
Gm39562	105243777	ncRNA
Gm39563	105243782	ncRNA
Gm4152	105243785	PSEUDO
Gm39564	105243790	ncRNA
Gm39565	105243791	ncRNA
Spem3	105243794	PROTEIN_CODING
Gm39567	105243797	ncRNA
Gm39568	105243798	ncRNA
Gm39569	105243800	ncRNA
Gm39570	105243802	ncRNA
Gm39571	105243804	ncRNA
Gm39572	105243808	PROTEIN_CODING
Gm39573	105243814	ncRNA
Gm20769	105243816	PROTEIN_CODING
Gm39574	105243821	ncRNA
Gm39575	105243825	ncRNA
Gm39576	105243828	ncRNA
Gm39577	105243832	PROTEIN_CODING
Gm39578	105243834	ncRNA
Gm39579	105243837	ncRNA
Gm39580	105243841	ncRNA
Gm39581	105243848	ncRNA
Gm39582	105243849	ncRNA
Gm39583	105243850	ncRNA
Gm12909	105243851	ncRNA
Gm39584	105243852	ncRNA
Gm39585	105243853	ncRNA
Gm39586	105243854	ncRNA
Gm39588	105243857	ncRNA
Gm39589	105243858	ncRNA
Gm39590	105243859	ncRNA
Gm39591	105243860	ncRNA
Gm39592	105243861	ncRNA
Gm39593	105243862	ncRNA
Gm39594	105243863	PROTEIN_CODING
Gm39595	105243864	ncRNA
Gm39596	105243865	ncRNA
Gm9947	105243866	ncRNA
Gm39597	105243867	ncRNA
Gm28153	105243868	ncRNA
Gm39598	105243869	ncRNA
Gm28340	105243870	ncRNA
Gm39599	105243871	ncRNA
Gm39600	105243872	PSEUDO
Gm28401	105243874	ncRNA
Gm39601	105243875	ncRNA
Gm39602	105243876	ncRNA
Gm39603	105243877	ncRNA
Gm12031	105243878	ncRNA
Gm39604	105243879	ncRNA
Gm39605	105243880	ncRNA
Gm39606	105243881	ncRNA
Gm39607	105243882	ncRNA
Gm39608	105243883	ncRNA
Gm39609	105243884	ncRNA
Gm39610	105243885	ncRNA
Gm39611	105243886	ncRNA
Gm39612	105243887	ncRNA
Gm12061	105243888	ncRNA
Gm39613	105243889	ncRNA
Gm28822	105243890	ncRNA
Gm53062	105243891	ncRNA
Gm29414	105243892	ncRNA
Gm39614	105243893	ncRNA
Gm39615	105243894	ncRNA
Gm39616	105243895	ncRNA
Gm39617	105243896	ncRNA
Gm39618	105243897	ncRNA
Gm39619	105243898	ncRNA
Gm39620	105243899	ncRNA
Gm39621	105243900	ncRNA
Gm39622	105243901	ncRNA
Gm39623	105243902	ncRNA
Gm39624	105243903	ncRNA
Gm39625	105243904	ncRNA
Gm37020	105243905	ncRNA
Gm39626	105243906	ncRNA
Gm39627	105243907	ncRNA
Gm39628	105243908	ncRNA
Gm39629	105243909	ncRNA
Gm20428	105243910	PSEUDO
Gm39630	105243911	ncRNA
Gm39631	105243912	ncRNA
Gm39632	105243913	ncRNA
Gm39633	105243914	ncRNA
Gm28782	105243915	ncRNA
Gm39634	105243916	ncRNA
Gm28893	105243917	ncRNA
Gm39635	105243918	ncRNA
Gm39636	105243919	ncRNA
Gm39637	105243920	ncRNA
Gm39638	105243921	ncRNA
Gm39639	105243922	ncRNA
Gm39640	105243923	ncRNA
Gm39641	105243924	ncRNA
Gm28777	105243925	ncRNA
Gm39642	105243926	ncRNA
Gm39643	105243928	ncRNA
Gm39644	105243929	ncRNA
Gm39645	105243930	ncRNA
Gm39646	105243931	ncRNA
Gm29018	105243932	ncRNA
Gm39647	105243933	ncRNA
Gm39648	105243934	ncRNA
Gm39649	105243935	ncRNA
Gm38388	105243936	ncRNA
Gm39650	105243937	ncRNA
Gm38137	105243938	ncRNA
Gm11587	105243939	ncRNA
Pard3bos2	105243940	ncRNA
Gm39651	105243941	ncRNA
Gm29083	105243942	ncRNA
Gm39652	105243943	ncRNA
Fam237a	105243944	PROTEIN_CODING
Gm39654	105243945	ncRNA
Gm38058	105243946	PROTEIN_CODING
Gm39655	105243947	ncRNA
Gm39656	105243948	ncRNA
Gm39657	105243949	ncRNA
Gm39658	105243950	ncRNA
Gm15669	105243951	ncRNA
Gm39659	105243952	ncRNA
Gm39660	105243953	ncRNA
Gm39661	105243954	ncRNA
Gm39662	105243955	ncRNA
Gm39663	105243956	ncRNA
Gm29185	105243957	ncRNA
Gm39664	105243958	ncRNA
Gm39665	105243959	ncRNA
Gm39666	105243960	ncRNA
Gm39667	105243961	ncRNA
Gm39668	105243962	ncRNA
C430014B12Rik	105243964	ncRNA
Gm39669	105243965	ncRNA
Gm7281	105243968	PSEUDO
Gm39670	105243969	ncRNA
Gm39671	105243970	ncRNA
Gm39672	105243972	ncRNA
Gm39673	105243973	ncRNA
Gm39674	105243974	ncRNA
Gm39675	105243975	ncRNA
Gm39676	105243976	ncRNA
Gm39677	105243978	ncRNA
Gm39678	105243979	ncRNA
Gm39679	105243980	ncRNA
Gm39680	105243981	ncRNA
Gm39681	105243982	ncRNA
Gm39682	105243983	ncRNA
Gm39683	105243984	ncRNA
Gm39684	105243985	ncRNA
Gm37943	105243986	ncRNA
Gm39685	105243987	ncRNA
Gm39686	105243989	ncRNA
Gm39687	105243990	ncRNA
Gm37294	105243991	ncRNA
Gm39688	105243992	ncRNA
Gm20471	105243993	ncRNA
Gm39689	105243994	ncRNA
Gm39690	105243995	ncRNA
Gm39691	105243996	ncRNA
Gm39692	105243997	ncRNA
Gm39693	105243998	ncRNA
Gm39694	105243999	ncRNA
Gm39695	105244000	ncRNA
Gm39696	105244001	ncRNA
Gm39697	105244002	ncRNA
Gm39698	105244003	ncRNA
Gm39699	105244004	ncRNA
Gm39700	105244005	ncRNA
Gm39701	105244006	PROTEIN_CODING
Gm20045	105244007	ncRNA
Gm39702	105244008	ncRNA
Gm39703	105244009	ncRNA
Gm37065	105244010	ncRNA
Gm39704	105244011	ncRNA
Gm37125	105244012	ncRNA
Gm39705	105244013	ncRNA
Gm39706	105244014	ncRNA
Gm39707	105244015	ncRNA
Gm39708	105244016	ncRNA
Gm37486	105244017	PSEUDO
Gm39709	105244018	ncRNA
Gm34176	105244019	PSEUDO
Gm39710	105244020	ncRNA
Gm39711	105244021	PSEUDO
Gm38331	105244022	ncRNA
Gm37336	105244023	ncRNA
Gm39712	105244024	ncRNA
Gm39713	105244025	ncRNA
Gm38293	105244026	ncRNA
Gm39714	105244027	ncRNA
Gm39715	105244028	ncRNA
Gm37406	105244029	ncRNA
Gm39716	105244030	ncRNA
Gm39717	105244031	ncRNA
Gm39718	105244032	ncRNA
Gm39719	105244033	ncRNA
Gm33887	105244034	PROTEIN_CODING
Gm39720	105244035	ncRNA
Gm39721	105244036	PROTEIN_CODING
Gm39722	105244037	PROTEIN_CODING
Gm39723	105244038	ncRNA
Gm39724	105244040	ncRNA
Gm39725	105244041	ncRNA
Gm39726	105244042	ncRNA
Gm39727	105244043	ncRNA
Gm39728	105244044	ncRNA
Gm37662	105244045	ncRNA
Gm39729	105244046	ncRNA
Gm39730	105244047	ncRNA
Gm39731	105244048	ncRNA
Gm39732	105244049	ncRNA
Gm15509	105244050	ncRNA
Gm39733	105244051	ncRNA
Gm39734	105244052	ncRNA
Gm39735	105244053	ncRNA
Gm39736	105244054	ncRNA
Gm39737	105244055	ncRNA
Gm39738	105244056	ncRNA
Gm39739	105244057	ncRNA
Gm39740	105244058	ncRNA
LOC105244059	105244059	ncRNA
Gm39741	105244060	ncRNA
Gm39742	105244062	ncRNA
Gm26670	105244064	ncRNA
Gm39744	105244065	PROTEIN_CODING
Gm39745	105244066	ncRNA
Gm39746	105244068	ncRNA
Gm39747	105244069	ncRNA
Gm39748	105244070	ncRNA
Gm39749	105244071	ncRNA
Gm39750	105244072	ncRNA
Gm39751	105244073	ncRNA
Gm39752	105244074	ncRNA
Gm39753	105244075	ncRNA
Gm39754	105244076	PROTEIN_CODING
Gm39755	105244077	ncRNA
Gm39756	105244078	ncRNA
Gm39757	105244079	PROTEIN_CODING
Gm39758	105244081	ncRNA
Gm39759	105244082	ncRNA
Gm39760	105244083	ncRNA
Gm13270	105244084	ncRNA
Gm9875	105244085	ncRNA
Gm37416	105244086	ncRNA
Gm39761	105244087	ncRNA
Gm39762	105244088	ncRNA
Gm39763	105244089	ncRNA
Gm39764	105244090	ncRNA
Gm39765	105244091	ncRNA
Gm39766	105244092	ncRNA
Gm39767	105244093	ncRNA
Gm39768	105244094	ncRNA
Gm39769	105244095	ncRNA
Gm39770	105244096	ncRNA
Gm39771	105244097	ncRNA
Gm39772	105244098	ncRNA
Gm39773	105244099	PROTEIN_CODING
Gm39774	105244100	PROTEIN_CODING
Gm39775	105244101	ncRNA
Gm13421	105244102	ncRNA
Gm39776	105244103	ncRNA
Gm39777	105244104	ncRNA
Gm39778	105244105	ncRNA
Gm39779	105244106	ncRNA
Gm39780	105244107	ncRNA
Gm39781	105244108	ncRNA
Gm39783	105244110	ncRNA
Gm39784	105244111	ncRNA
Gm39785	105244112	ncRNA
Gm39786	105244113	ncRNA
Gm13610	105244114	ncRNA
Gm39787	105244115	ncRNA
Gm39788	105244116	ncRNA
Gm13524	105244117	ncRNA
Gm13528	105244118	ncRNA
Gm13536	105244119	ncRNA
Gm39789	105244120	ncRNA
Gm39790	105244121	ncRNA
Gm39791	105244122	ncRNA
Gm39792	105244123	ncRNA
Gm13404	105244124	ncRNA
Gm39793	105244125	ncRNA
Gm39794	105244126	ncRNA
Gm39795	105244127	ncRNA
Gm39796	105244128	ncRNA
Gm39797	105244129	ncRNA
Gm39798	105244130	ncRNA
Gm13428	105244131	PSEUDO
Gm39799	105244132	ncRNA
Gm39800	105244133	PROTEIN_CODING
Gm39801	105244134	ncRNA
Gm39802	105244135	ncRNA
Gm39803	105244136	ncRNA
Gm39804	105244137	ncRNA
Gm39805	105244138	ncRNA
Gm39806	105244139	ncRNA
Gm39807	105244140	ncRNA
Gm39808	105244141	ncRNA
Gm39809	105244142	ncRNA
Gm39810	105244143	ncRNA
Gm13480	105244144	ncRNA
Gm13485	105244145	ncRNA
Gm39811	105244146	ncRNA
Gm39812	105244147	ncRNA
Gm39813	105244149	ncRNA
Gm12146	105244151	ncRNA
Gm39814	105244152	ncRNA
Gm39815	105244153	ncRNA
Gm39816	105244154	ncRNA
Gm39817	105244156	ncRNA
Gm39818	105244157	ncRNA
1700024J04Rik	105244158	PROTEIN_CODING
Gm39819	105244159	ncRNA
Gm39820	105244160	ncRNA
Gm39821	105244161	ncRNA
Gm39822	105244162	ncRNA
Gm12209	105244164	PSEUDO
Gm39823	105244165	ncRNA
Gm39824	105244166	ncRNA
Gm39825	105244167	ncRNA
Gm12227	105244168	ncRNA
Gm50502	105244170	ncRNA
Gm12240	105244171	PSEUDO
Gm39826	105244172	ncRNA
Gm39827	105244173	ncRNA
Gm39828	105244174	ncRNA
Gm39829	105244176	ncRNA
Gm39830	105244177	ncRNA
Gm39831	105244178	ncRNA
Gm39832	105244179	ncRNA
Gm39833	105244180	ncRNA
Gm39834	105244181	ncRNA
Gm39835	105244182	ncRNA
Gm39836	105244183	ncRNA
Gm39837	105244184	ncRNA
Gm39838	105244185	ncRNA
Gm39839	105244186	ncRNA
Gm13604	105244187	PSEUDO
Gm39840	105244188	ncRNA
Gm39841	105244189	ncRNA
Gm39842	105244190	ncRNA
Gm39843	105244191	ncRNA
Gm39844	105244192	ncRNA
Gm36909	105244193	ncRNA
Gm39845	105244194	ncRNA
LOC105244195	105244195	ncRNA
Gm39846	105244196	ncRNA
Gm39847	105244197	ncRNA
Gm39848	105244198	ncRNA
Gm39849	105244199	ncRNA
Gm39850	105244200	ncRNA
Gm39851	105244201	ncRNA
Gm39852	105244202	ncRNA
Gm39853	105244203	ncRNA
Gm39854	105244204	ncRNA
Gm39855	105244205	ncRNA
Gm39856	105244206	ncRNA
Gm39857	105244207	ncRNA
Rps6-ps4	105244208	PSEUDO
Gm39858	105244209	ncRNA
Gm39859	105244210	ncRNA
Gm39860	105244212	ncRNA
Gm39861	105244213	ncRNA
Gm39862	105244214	ncRNA
Gm39863	105244215	ncRNA
Gm39864	105244216	PROTEIN_CODING
Gm39865	105244217	ncRNA
Gm39866	105244218	ncRNA
Gm39867	105244219	ncRNA
Gm39868	105244221	ncRNA
Gm39869	105244222	ncRNA
Gm39870	105244223	ncRNA
Gm39871	105244224	ncRNA
Gm39872	105244225	ncRNA
Gm39873	105244226	ncRNA
Gm39874	105244227	ncRNA
Gm39875	105244228	ncRNA
Gm39876	105244229	ncRNA
Gm39877	105244230	ncRNA
Gm39878	105244231	ncRNA
Gm13786	105244232	PSEUDO
Gm39879	105244233	ncRNA
Gm13814	105244234	ncRNA
Gm13816	105244235	ncRNA
Gm39880	105244236	ncRNA
1700055L01Rik	105244237	ncRNA
Gm39881	105244238	ncRNA
Gm39882	105244239	ncRNA
Gm39883	105244240	ncRNA
Gm39884	105244241	ncRNA
Gm39885	105244242	ncRNA
Gm39886	105244243	ncRNA
Gm39887	105244244	ncRNA
Gm39888	105244245	ncRNA
Gm39889	105244246	ncRNA
Gm39890	105244247	ncRNA
Gm39891	105244248	ncRNA
Gm39892	105244249	ncRNA
Gm39893	105244250	ncRNA
8030431J09Rik	105244251	ncRNA
Gm39894	105244252	ncRNA
Gm39895	105244253	ncRNA
Gm39896	105244254	ncRNA
Gm39897	105244255	ncRNA
Gm39898	105244256	ncRNA
Gm39899	105244257	ncRNA
Gm39900	105244258	ncRNA
4930527A07Rik	105244259	ncRNA
Gm39901	105244260	ncRNA
Gm39902	105244261	ncRNA
Gm39903	105244262	ncRNA
Gm39904	105244263	ncRNA
Gm39905	105244264	ncRNA
Gm39906	105244265	ncRNA
Gm39907	105244266	ncRNA
Gm39908	105244267	ncRNA
Gm39909	105244268	ncRNA
Gm39910	105244269	ncRNA
Gm39911	105244270	ncRNA
Gm39912	105244271	ncRNA
Gm39913	105244272	ncRNA
Gm39914	105244273	ncRNA
Gm39915	105244274	ncRNA
Gm39916	105244276	ncRNA
Gm39917	105244277	ncRNA
Gm39918	105244278	ncRNA
Gm39919	105244279	ncRNA
Gm39920	105244280	ncRNA
Gm39921	105244281	ncRNA
Gm27003	105244282	ncRNA
Gm39922	105244283	ncRNA
Gm39924	105244285	ncRNA
Gm39925	105244286	ncRNA
Gm39926	105244287	ncRNA
Gm39927	105244288	ncRNA
Gm39928	105244289	ncRNA
Gm39929	105244290	ncRNA
Gm39930	105244291	PSEUDO
Gm39931	105244292	ncRNA
Gm39932	105244293	ncRNA
Gm39933	105244294	ncRNA
Gm39934	105244295	ncRNA
Gm39935	105244296	ncRNA
Gm39936	105244297	ncRNA
Gm14042	105244298	PSEUDO
Gm39937	105244299	ncRNA
Gm14304	105244300	PSEUDO
Gm39938	105244301	ncRNA
Gm39939	105244302	ncRNA
Gm14095	105244303	ncRNA
Gm14100	105244304	ncRNA
Gm39940	105244305	ncRNA
Gm39941	105244306	ncRNA
Gm39942	105244307	ncRNA
Gm39943	105244309	ncRNA
Gm39944	105244310	ncRNA
Gm39945	105244311	ncRNA
Gm39947	105244313	ncRNA
Gm39948	105244314	ncRNA
Gm39949	105244315	ncRNA
Gm39950	105244316	ncRNA
Gm39951	105244317	ncRNA
Gm39952	105244318	ncRNA
Gm39953	105244319	ncRNA
Gm39954	105244320	ncRNA
Gm39955	105244321	ncRNA
Gm39956	105244322	ncRNA
Gm39957	105244323	ncRNA
Gm39958	105244325	ncRNA
Gm39959	105244326	ncRNA
Gm39960	105244327	ncRNA
Gm14161	105244328	ncRNA
Gm14199	105244329	ncRNA
Gm39961	105244330	ncRNA
Gm39962	105244331	ncRNA
Gm39963	105244332	ncRNA
9030607L20Rik	105244333	ncRNA
Gm39964	105244334	ncRNA
Gm39965	105244335	ncRNA
Gm39966	105244336	ncRNA
Gm39967	105244337	ncRNA
Gm14238	105244338	PSEUDO
Gm39968	105244339	ncRNA
Gm39969	105244340	ncRNA
Gm39970	105244341	ncRNA
Gm39971	105244342	ncRNA
Gm39972	105244343	OTHER
Gm39973	105244344	ncRNA
Gm14277	105244345	PSEUDO
Gm39974	105244346	ncRNA
Gm39975	105244347	ncRNA
Gm14221	105244348	ncRNA
Gm39976	105244350	ncRNA
Gm39977	105244351	ncRNA
Gm39978	105244352	ncRNA
Gm39979	105244353	ncRNA
Gm11457	105244354	ncRNA
Gm39980	105244355	ncRNA
Gm39981	105244356	ncRNA
1810021M19Rik	105244357	ncRNA
Gm39982	105244358	ncRNA
Gm14268	105244359	ncRNA
Gm39983	105244360	ncRNA
Gm39984	105244361	ncRNA
Gm39985	105244362	ncRNA
Gm39986	105244363	ncRNA
Gm39987	105244364	ncRNA
Gm39988	105244365	ncRNA
Gm39989	105244366	ncRNA
Gm39990	105244367	ncRNA
Gm39991	105244368	ncRNA
Gm39992	105244369	ncRNA
Gm14261	105244370	ncRNA
Gm39993	105244371	ncRNA
Gm39994	105244373	ncRNA
Gm14250	105244374	ncRNA
Zfp286os	105244375	ncRNA
Gm39995	105244376	ncRNA
Gm39996	105244377	ncRNA
Gm39997	105244378	ncRNA
Gm39998	105244379	ncRNA
Gm39999	105244380	ncRNA
Gm40000	105244381	ncRNA
Gm40001	105244382	ncRNA
Gm40002	105244383	ncRNA
Gm40003	105244384	ncRNA
Gm40004	105244385	ncRNA
Gm40005	105244386	ncRNA
Gm40006	105244387	ncRNA
Gm40007	105244388	ncRNA
Gm40008	105244389	ncRNA
Gm40009	105244390	ncRNA
Gm40010	105244391	ncRNA
Gm40011	105244392	PROTEIN_CODING
Gm40012	105244393	ncRNA
Gm40013	105244394	ncRNA
Gm40014	105244396	ncRNA
Gm40015	105244397	ncRNA
Gm40016	105244400	ncRNA
Gm14444	105244402	PROTEIN_CODING
Gm40017	105244403	ncRNA
Gm40018	105244404	PSEUDO
Gm40019	105244406	ncRNA
Gm40020	105244407	PSEUDO
Gm40021	105244408	PROTEIN_CODING
Gm40022	105244409	PSEUDO
Gm40023	105244410	PROTEIN_CODING
Gm40024	105244412	PROTEIN_CODING
4930445K14Rik	105244413	ncRNA
Gm40025	105244414	ncRNA
Gm40026	105244415	ncRNA
Gm40027	105244417	ncRNA
Gm40028	105244418	ncRNA
Gm40029	105244420	ncRNA
Gm40030	105244421	ncRNA
Gm40031	105244422	ncRNA
Gm40032	105244423	ncRNA
Gm40033	105244424	ncRNA
Gm40034	105244425	ncRNA
Gm40035	105244426	PROTEIN_CODING
Gm40036	105244427	ncRNA
Gm40037	105244428	ncRNA
Gm40038	105244429	ncRNA
Gm40039	105244430	ncRNA
Gm40040	105244431	ncRNA
Gm40041	105244432	ncRNA
Gm40042	105244434	ncRNA
Gm40043	105244435	ncRNA
Gm37548	105244436	ncRNA
Gm40044	105244437	ncRNA
Gm40045	105244438	PROTEIN_CODING
Gm40046	105244439	ncRNA
Gm40047	105244440	ncRNA
Gm40048	105244441	ncRNA
Gm40049	105244442	PROTEIN_CODING
Gm40050	105244443	ncRNA
Gm40052	105244445	ncRNA
Gm40053	105244446	ncRNA
Gm40054	105244447	ncRNA
Gm40055	105244449	ncRNA
Gm40056	105244450	ncRNA
Gm40057	105244451	ncRNA
Gm40058	105244452	ncRNA
Gm40059	105244453	ncRNA
Gm40060	105244454	ncRNA
Gm53061	105244455	ncRNA
Gm40061	105244456	ncRNA
Gm40062	105244457	ncRNA
Gm40063	105244458	ncRNA
Gm40064	105244459	ncRNA
Gm40065	105244460	PROTEIN_CODING
Gm40066	105244461	ncRNA
Gm37359	105244462	ncRNA
Gm40067	105244464	ncRNA
Gm40068	105244465	ncRNA
Gm40069	105244466	ncRNA
9630025H16Rik	105244467	ncRNA
Gm40070	105244468	ncRNA
Gm40071	105244469	ncRNA
Gm40072	105244470	ncRNA
Gm40073	105244471	ncRNA
Gm40074	105244472	ncRNA
Gm40075	105244473	ncRNA
Gm40076	105244474	ncRNA
Gm40077	105244475	ncRNA
Gm36981	105244476	ncRNA
Gm40078	105244477	ncRNA
Gm40079	105244478	ncRNA
Gm40080	105244479	ncRNA
Gm40081	105244480	ncRNA
Gm40082	105244481	ncRNA
Gm40083	105244482	ncRNA
Gm40084	105244483	ncRNA
Gm40085	105244484	ncRNA
Gm40086	105244485	ncRNA
Gm32470	105244486	ncRNA
Gm19439	105244487	ncRNA
Gm40087	105244489	ncRNA
Gm40088	105244490	ncRNA
Gm40089	105244492	ncRNA
Gm40090	105244493	ncRNA
Gm40091	105244494	ncRNA
Gm40092	105244495	ncRNA
Gm40093	105244496	ncRNA
Gm40094	105244497	ncRNA
Gm40095	105244498	PROTEIN_CODING
Gm40096	105244499	ncRNA
Gm40097	105244500	ncRNA
Gm26654	105244502	ncRNA
Gm40098	105244503	ncRNA
Gm40099	105244504	ncRNA
Gm40100	105244505	ncRNA
Gm16253	105244506	ncRNA
Gm40101	105244507	ncRNA
Gm40102	105244508	ncRNA
Gm40103	105244509	ncRNA
Gm40104	105244510	ncRNA
Gm40105	105244511	ncRNA
Gm40106	105244512	ncRNA
Gm40107	105244513	ncRNA
Gm40108	105244514	ncRNA
Gm40109	105244515	ncRNA
Gm40110	105244516	ncRNA
Gm40111	105244517	ncRNA
Gm40112	105244518	ncRNA
Gm40113	105244519	ncRNA
Gm40114	105244520	ncRNA
Gm40115	105244521	ncRNA
Gm40116	105244522	ncRNA
Gm40117	105244523	ncRNA
Gm40118	105244524	ncRNA
Gm40119	105244525	ncRNA
Gm40120	105244526	ncRNA
Gm40121	105244527	ncRNA
Gm40122	105244528	ncRNA
Gm40123	105244529	ncRNA
Gm19391	105244530	ncRNA
Gm40124	105244531	ncRNA
Gm40125	105244532	ncRNA
Gm40126	105244533	ncRNA
Gm40127	105244534	ncRNA
Gm40128	105244535	ncRNA
Gm40129	105244536	ncRNA
Gm40130	105244537	ncRNA
Gm40131	105244538	ncRNA
Gm40132	105244539	ncRNA
Gm40133	105244540	ncRNA
Gm40134	105244541	ncRNA
Gm40135	105244542	ncRNA
Gm40136	105244543	ncRNA
Gm40137	105244544	ncRNA
Gm40138	105244545	ncRNA
Gm40139	105244546	ncRNA
Gm40140	105244547	ncRNA
Gm40141	105244548	ncRNA
Gm40142	105244549	ncRNA
Gm40143	105244550	ncRNA
Gm40144	105244551	ncRNA
Gm40145	105244552	ncRNA
Gm40146	105244553	ncRNA
Gm40147	105244554	ncRNA
Gm40148	105244555	ncRNA
Gm40149	105244556	ncRNA
Gm40150	105244557	ncRNA
Gm40151	105244558	ncRNA
Gm40152	105244559	ncRNA
Gm40153	105244560	ncRNA
Gm40154	105244561	ncRNA
Gm40155	105244562	ncRNA
Gm40156	105244563	ncRNA
Gm40157	105244564	ncRNA
Gm40158	105244565	ncRNA
Gm40159	105244566	ncRNA
Gm40160	105244567	ncRNA
Gm40161	105244568	ncRNA
Gm40162	105244569	ncRNA
Gm40163	105244570	ncRNA
Gm40164	105244571	ncRNA
Gm40165	105244572	ncRNA
Gm40166	105244573	ncRNA
Gm40167	105244574	ncRNA
