OFFICIAL_SYMBOL,IDENTIFIER_ID,Gene_Type
Smad7,17131,PROTEIN_CODING
Myo7a,17921,PROTEIN_CODING
Nfatc2,18019,PROTEIN_CODING
Nr1i2,18171,PROTEIN_CODING
Oxt,18429,PROTEIN_CODING
Pdpk1,18607,PROTEIN_CODING
Prkcq,18761,PROTEIN_CODING
Pmp22,18858,PROTEIN_CODING
Ptger4,19219,PROTEIN_CODING
Rock1,19877,PROTEIN_CODING
Scnn1a,20276,PROTEIN_CODING
Ccl5,20304,PROTEIN_CODING
Sgk1,20393,PROTEIN_CODING
Tfap2a,21418,PROTEIN_CODING
Tnnt2,21956,PROTEIN_CODING
Ube3a,22215,PROTEIN_CODING
Utrn,22288,PROTEIN_CODING
Klrk1,27007,PROTEIN_CODING
Kiss1,280287,PROTEIN_CODING
Tlr5,53791,PROTEIN_CODING
Icos,54167,PROTEIN_CODING
Dll4,54485,PROTEIN_CODING
Pink1,68943,PROTEIN_CODING
Rps6kb1,72508,PROTEIN_CODING
Gusb,110006,PROTEIN_CODING
Krt5,110308,PROTEIN_CODING
Lyve1,114332,PROTEIN_CODING
Amelx,11704,PROTEIN_CODING
Amh,11705,PROTEIN_CODING
Bdkrb2,12062,PROTEIN_CODING
C1qa,12259,PROTEIN_CODING
Cacna1d,12289,PROTEIN_CODING
Calr,12317,PROTEIN_CODING
Nr1i3,12355,PROTEIN_CODING
Runx3,12399,PROTEIN_CODING
Cbl,12402,PROTEIN_CODING
Cck,12424,PROTEIN_CODING
Ctsb,13030,PROTEIN_CODING
Ctsl,13039,PROTEIN_CODING
Dag1,13138,PROTEIN_CODING
Dlx5,13395,PROTEIN_CODING
Dnmt3b,13436,PROTEIN_CODING
F3,14066,PROTEIN_CODING
Fcgr3,14131,PROTEIN_CODING
Gata6,14465,PROTEIN_CODING
Gjb1,14618,PROTEIN_CODING
Cxcl1,14825,PROTEIN_CODING
Gzmb,14939,PROTEIN_CODING
Hand2,15111,PROTEIN_CODING
Hdac6,15185,PROTEIN_CODING
Hfe,15216,PROTEIN_CODING
Lama1,16772,PROTEIN_CODING
Lyst,17101,PROTEIN_CODING
Mmp14,17387,PROTEIN_CODING
Nfkbia,18035,PROTEIN_CODING
Mycn,18109,PROTEIN_CODING
Prkcb,18751,PROTEIN_CODING
Prl,19109,PROTEIN_CODING
Ren1,19701,PROTEIN_CODING
S100a9,20202,PROTEIN_CODING
Sftpa1,20387,PROTEIN_CODING
Slc12a2,20496,PROTEIN_CODING
Sod3,20657,PROTEIN_CODING
Stim1,20866,PROTEIN_CODING
Tagln,21345,PROTEIN_CODING
Tgfb3,21809,PROTEIN_CODING
Tnfsf10,22035,PROTEIN_CODING
Ttr,22139,PROTEIN_CODING
Vav1,22324,PROTEIN_CODING
Apob,238055,PROTEIN_CODING
Ets1,23871,PROTEIN_CODING
Igk,243469,PROTEIN_CODING
Il27,246779,PROTEIN_CODING
Opn4,30044,PROTEIN_CODING
Sirt6,50721,PROTEIN_CODING
Keap1,50868,PROTEIN_CODING
Smad9,55994,PROTEIN_CODING
Rptor,74370,PROTEIN_CODING
Rictor,78757,PROTEIN_CODING
Ano1,101772,PROTEIN_CODING
Ppif,105675,PROTEIN_CODING
Grm7,108073,PROTEIN_CODING
Ly6a,110454,PROTEIN_CODING
Nr3c2,110784,PROTEIN_CODING
Adam10,11487,PROTEIN_CODING
Afp,11576,PROTEIN_CODING
Acan,11595,PROTEIN_CODING
Alb,11657,PROTEIN_CODING
Aldh2,11669,PROTEIN_CODING
Fabp7,12140,PROTEIN_CODING
Cat,12359,PROTEIN_CODING
Casp4,12363,PROTEIN_CODING
Cry1,12952,PROTEIN_CODING
Csf3,12985,PROTEIN_CODING
Cyp2e1,13106,PROTEIN_CODING
Dab1,13131,PROTEIN_CODING
Eng,13805,PROTEIN_CODING
Fgf14,14169,PROTEIN_CODING
Gabra1,14394,PROTEIN_CODING
Gnai2,14678,PROTEIN_CODING
Hsd11b1,15483,PROTEIN_CODING
Il1rn,16181,PROTEIN_CODING
Ilk,16202,PROTEIN_CODING
Itga6,16403,PROTEIN_CODING
Lhx2,16870,PROTEIN_CODING
Men1,17283,PROTEIN_CODING
Mertk,17289,PROTEIN_CODING
Mfge8,17304,PROTEIN_CODING
Msh2,17685,PROTEIN_CODING
Mt2,17750,PROTEIN_CODING
Muc1,17829,PROTEIN_CODING
Nkx6-1,18096,PROTEIN_CODING
Npr1,18160,PROTEIN_CODING
Ogg1,18294,PROTEIN_CODING
Oprd1,18386,PROTEIN_CODING
Sigmar1,18391,PROTEIN_CODING
Prkcg,18752,PROTEIN_CODING
Pkd2,18764,PROTEIN_CODING
Plaur,18793,PROTEIN_CODING
Prph2,19133,PROTEIN_CODING
Pth1r,19228,PROTEIN_CODING
Sirpa,19261,PROTEIN_CODING
Qki,19317,PROTEIN_CODING
Relb,19698,PROTEIN_CODING
S100a4,20198,PROTEIN_CODING
Sele,20339,PROTEIN_CODING
Sftpd,20390,PROTEIN_CODING
Ghsr,208188,PROTEIN_CODING
Tal1,21349,PROTEIN_CODING
Tbx1,21380,PROTEIN_CODING
Tbx5,21388,PROTEIN_CODING
Tnfaip3,21929,PROTEIN_CODING
Abcg2,26357,PROTEIN_CODING
Map3k5,26408,PROTEIN_CODING
Map3k14,53859,PROTEIN_CODING
Txnip,56338,PROTEIN_CODING
Sost,74499,PROTEIN_CODING
Foxp2,114142,PROTEIN_CODING
Adora2b,11541,PROTEIN_CODING
Adrb1,11554,PROTEIN_CODING
Angpt1,11600,PROTEIN_CODING
Fabp4,11770,PROTEIN_CODING
Arnt,11863,PROTEIN_CODING
Bglap,12096,PROTEIN_CODING
Ciita,12265,PROTEIN_CODING
Casr,12374,PROTEIN_CODING
Cd34,12490,PROTEIN_CODING
Clu,12759,PROTEIN_CODING
Cr2,12902,PROTEIN_CODING
Cryab,12955,PROTEIN_CODING
Dcn,13179,PROTEIN_CODING
Ddx4,13206,PROTEIN_CODING
Eda,13607,PROTEIN_CODING
En2,13799,PROTEIN_CODING
F8,14069,PROTEIN_CODING
Fgf3,14174,PROTEIN_CODING
Flt3l,14256,PROTEIN_CODING
Galc,14420,PROTEIN_CODING
Hes5,15208,PROTEIN_CODING
Mnx1,15285,PROTEIN_CODING
Hspg2,15530,PROTEIN_CODING
Htr2c,15560,PROTEIN_CODING
Id3,15903,PROTEIN_CODING
Ikbkg,16151,PROTEIN_CODING
Itgal,16408,PROTEIN_CODING
Kcna1,16485,PROTEIN_CODING
Mafb,16658,PROTEIN_CODING
Bbc3,170770,PROTEIN_CODING
Mmp3,17392,PROTEIN_CODING
Mpo,17523,PROTEIN_CODING
Myh6,17888,PROTEIN_CODING
Ntrk3,18213,PROTEIN_CODING
Pax5,18507,PROTEIN_CODING
Abcb4,18670,PROTEIN_CODING
Pik3cd,18707,PROTEIN_CODING
Pln,18821,PROTEIN_CODING
Prkg1,19091,PROTEIN_CODING
Prop1,19127,PROTEIN_CODING
Rest,19712,PROTEIN_CODING
Rock2,19878,PROTEIN_CODING
Slc1a2,20511,PROTEIN_CODING
Tcf7,21414,PROTEIN_CODING
Kmt2a,214162,PROTEIN_CODING
Ift88,21821,PROTEIN_CODING
Timp3,21859,PROTEIN_CODING
Tnfrsf11a,21934,PROTEIN_CODING
Tnni3,21954,PROTEIN_CODING
Trp73,22062,PROTEIN_CODING
Trpc6,22068,PROTEIN_CODING
Was,22376,PROTEIN_CODING
Yy1,22632,PROTEIN_CODING
Pin1,23988,PROTEIN_CODING
Vps54,245944,PROTEIN_CODING
Nlrc4,268973,PROTEIN_CODING
Tslp,53603,PROTEIN_CODING
Irf7,54123,PROTEIN_CODING
Gabbr1,54393,PROTEIN_CODING
Pnpla2,66853,PROTEIN_CODING
Vangl2,93840,PROTEIN_CODING
Grk2,110355,PROTEIN_CODING
Asic1,11419,PROTEIN_CODING
Adra2a,11551,PROTEIN_CODING
Aqp2,11827,PROTEIN_CODING
Aqp5,11830,PROTEIN_CODING
Arc,11838,PROTEIN_CODING
Bglap2,12097,PROTEIN_CODING
Bsg,12215,PROTEIN_CODING
Capn1,12333,PROTEIN_CODING
Cd247,12503,PROTEIN_CODING
Cdk1,12534,PROTEIN_CODING
Chrm3,12671,PROTEIN_CODING
Dbh,13166,PROTEIN_CODING
Dcc,13176,PROTEIN_CODING
Emx2,13797,PROTEIN_CODING
Gabrg2,14406,PROTEIN_CODING
Gal,14419,PROTEIN_CODING
Gjb2,14619,PROTEIN_CODING
Gpi1,14751,PROTEIN_CODING
Grb2,14784,PROTEIN_CODING
Hoxb1,15407,PROTEIN_CODING
Hoxd13,15433,PROTEIN_CODING
Igf2r,16004,PROTEIN_CODING
Il9,16198,PROTEIN_CODING
Itga5,16402,PROTEIN_CODING
Lmx1b,16917,PROTEIN_CODING
Lrp5,16973,PROTEIN_CODING
Ltbr,17000,PROTEIN_CODING
Mfn2,170731,PROTEIN_CODING
Trpm8,171382,PROTEIN_CODING
Mdk,17242,PROTEIN_CODING
Nog,18121,PROTEIN_CODING
Nrp2,18187,PROTEIN_CODING
Tnfrsf11b,18383,PROTEIN_CODING
Oca2,18431,PROTEIN_CODING
Pak1,18479,PROTEIN_CODING
Pitx3,18742,PROTEIN_CODING
Prlr,19116,PROTEIN_CODING
Rarg,19411,PROTEIN_CODING
Scn5a,20271,PROTEIN_CODING
Selplg,20345,PROTEIN_CODING
Slc8a1,20541,PROTEIN_CODING
Slc9a1,20544,PROTEIN_CODING
Sycp3,20962,PROTEIN_CODING
Syt1,20979,PROTEIN_CODING
Satb2,212712,PROTEIN_CODING
Tph2,216343,PROTEIN_CODING
Tfam,21780,PROTEIN_CODING
Ttn,22138,PROTEIN_CODING
Tnfrsf4,22163,PROTEIN_CODING
Vcl,22330,PROTEIN_CODING
Spry2,24064,PROTEIN_CODING
Disc1,244667,PROTEIN_CODING
Trpm2,28240,PROTEIN_CODING
Batf3,381319,PROTEIN_CODING
Nampt,59027,PROTEIN_CODING
Agtpbp1,67269,PROTEIN_CODING
Slc17a7,72961,PROTEIN_CODING
Ern1,78943,PROTEIN_CODING
Wwtr1,97064,PROTEIN_CODING
Etv5,104156,PROTEIN_CODING
Nod1,107607,PROTEIN_CODING
Arrb1,109689,PROTEIN_CODING
Tcrg,110067,PROTEIN_CODING
Adrb3,11556,PROTEIN_CODING
Angpt2,11601,PROTEIN_CODING
Areg,11839,PROTEIN_CODING
Brca2,12190,PROTEIN_CODING
Ccr6,12458,PROTEIN_CODING
Chrm1,12669,PROTEIN_CODING
Crabp1,12903,PROTEIN_CODING
Cryaa,12954,PROTEIN_CODING
Eln,13717,PROTEIN_CODING
Etv1,14009,PROTEIN_CODING
Faah,14073,PROTEIN_CODING
Fadd,14082,PROTEIN_CODING
Fcgr1,14129,PROTEIN_CODING
Fgf9,14180,PROTEIN_CODING
Foxm1,14235,PROTEIN_CODING
Gba1,14466,PROTEIN_CODING
Gfi1,14581,PROTEIN_CODING
Gnat1,14685,PROTEIN_CODING
Lpar1,14745,PROTEIN_CODING
Htr1b,15551,PROTEIN_CODING
Htr2a,15558,PROTEIN_CODING
Htr3a,15561,PROTEIN_CODING
Elavl1,15568,PROTEIN_CODING
Inhba,16323,PROTEIN_CODING
Itpr2,16439,PROTEIN_CODING
Itpr3,16440,PROTEIN_CODING
Jak3,16453,PROTEIN_CODING
Lipe,16890,PROTEIN_CODING
Havcr2,171285,PROTEIN_CODING
Mmp12,17381,PROTEIN_CODING
Myh9,17886,PROTEIN_CODING
Nfkb2,18034,PROTEIN_CODING
Nras,18176,PROTEIN_CODING
Oprk1,18387,PROTEIN_CODING
Otc,18416,PROTEIN_CODING
P2ry2,18442,PROTEIN_CODING
Pax1,18503,PROTEIN_CODING
Pax8,18510,PROTEIN_CODING
Pim1,18712,PROTEIN_CODING
Pml,18854,PROTEIN_CODING
Pou4f2,18997,PROTEIN_CODING
Ppp2ca,19052,PROTEIN_CODING
Ppp3ca,19055,PROTEIN_CODING
Psen2,19165,PROTEIN_CODING
Ptafr,19204,PROTEIN_CODING
Ptk2b,19229,PROTEIN_CODING
Slc2a2,20526,PROTEIN_CODING
Star,20845,PROTEIN_CODING
Hdac4,208727,PROTEIN_CODING
Syn1,20964,PROTEIN_CODING
Cntn2,21367,PROTEIN_CODING
Tcf7l2,21416,PROTEIN_CODING
Nr1d1,217166,PROTEIN_CODING
Hsp90b1,22027,PROTEIN_CODING
Cdh23,22295,PROTEIN_CODING
Vldlr,22359,PROTEIN_CODING
Xpa,22590,PROTEIN_CODING
Zfp36,22695,PROTEIN_CODING
Ceacam1,26365,PROTEIN_CODING
Map2k1,26395,PROTEIN_CODING
Shank3,58234,PROTEIN_CODING
Rtn4,68585,PROTEIN_CODING
Gper1,76854,PROTEIN_CODING
Gck,103988,PROTEIN_CODING
Cth,107869,PROTEIN_CODING
Foxp1,108655,PROTEIN_CODING
Amhr2,110542,PROTEIN_CODING
Egln1,112405,PROTEIN_CODING
Abcg1,11307,PROTEIN_CODING
Aldh1a1,11668,PROTEIN_CODING
Prdx6,11758,PROTEIN_CODING
Nr2f2,11819,PROTEIN_CODING
Bdkrb1,12061,PROTEIN_CODING
Bmpr2,12168,PROTEIN_CODING
C4b,12268,PROTEIN_CODING
Ctnnd1,12388,PROTEIN_CODING
Ccne1,12447,PROTEIN_CODING
Entpd1,12495,PROTEIN_CODING
Cdk5r1,12569,PROTEIN_CODING
Ccr1,12768,PROTEIN_CODING
Crhr2,12922,PROTEIN_CODING
Cry2,12953,PROTEIN_CODING
Vcan,13003,PROTEIN_CODING
Ctsd,13033,PROTEIN_CODING
Cyp1a1,13076,PROTEIN_CODING
Cyp27b1,13115,PROTEIN_CODING
Dct,13190,PROTEIN_CODING
Dlx1,13390,PROTEIN_CODING
Ebf1,13591,PROTEIN_CODING
Efna5,13640,PROTEIN_CODING
Erbb3,13867,PROTEIN_CODING
Fgf1,14164,PROTEIN_CODING
Flg,14246,PROTEIN_CODING
Fst,14313,PROTEIN_CODING
Fut4,14345,PROTEIN_CODING
Gdf5,14563,PROTEIN_CODING
Lrp2,14725,PROTEIN_CODING
S1pr2,14739,PROTEIN_CODING
Hand1,15110,PROTEIN_CODING
Hbb-b1,15129,PROTEIN_CODING
Hcn1,15165,PROTEIN_CODING
Hbegf,15200,PROTEIN_CODING
Itk,16428,PROTEIN_CODING
Krt19,16669,PROTEIN_CODING
Lfng,16848,PROTEIN_CODING
Lrp6,16974,PROTEIN_CODING
Mag,17136,PROTEIN_CODING
Maoa,17161,PROTEIN_CODING
Mpl,17480,PROTEIN_CODING
Myo6,17920,PROTEIN_CODING
Neurog1,18014,PROTEIN_CODING
Nrl,18185,PROTEIN_CODING
Odc1,18263,PROTEIN_CODING
Enpp1,18605,PROTEIN_CODING
Plcg1,18803,PROTEIN_CODING
Phox2b,18935,PROTEIN_CODING
Ppp1r1b,19049,PROTEIN_CODING
Prph,19132,PROTEIN_CODING
Ptger3,19218,PROTEIN_CODING
Scn10a,20264,PROTEIN_CODING
Cxcl2,20310,PROTEIN_CODING
Cx3cl1,20312,PROTEIN_CODING
Six3,20473,PROTEIN_CODING
Slit2,20563,PROTEIN_CODING
Snai2,20583,PROTEIN_CODING
Sox17,20671,PROTEIN_CODING
Sdc4,20971,PROTEIN_CODING
Hnf1a,21405,PROTEIN_CODING
Tln1,21894,PROTEIN_CODING
Trf,22041,PROTEIN_CODING
Tyrobp,22177,PROTEIN_CODING
Ucp3,22229,PROTEIN_CODING
Wnt3,22415,PROTEIN_CODING
Wnt7b,22422,PROTEIN_CODING
Zap70,22637,PROTEIN_CODING
Zbtb16,235320,PROTEIN_CODING
Grem1,23892,PROTEIN_CODING
Dysf,26903,PROTEIN_CODING
Vcp,269523,PROTEIN_CODING
Eif2ak4,27103,PROTEIN_CODING
Aim2,383619,PROTEIN_CODING
Tet1,52463,PROTEIN_CODING
Slc12a5,57138,PROTEIN_CODING
Cacna1h,58226,PROTEIN_CODING
Gsk3a,606496,PROTEIN_CODING
Opa1,74143,PROTEIN_CODING
Myh10,77579,PROTEIN_CODING
Kdm1a,99982,PROTEIN_CODING
Pcsk9,100102,PROTEIN_CODING
Slc9a3,105243,PROTEIN_CODING
Orai1,109305,PROTEIN_CODING
Ehmt2,110147,PROTEIN_CODING
Chrna4,11438,PROTEIN_CODING
Acta1,11459,PROTEIN_CODING
Plin2,11520,PROTEIN_CODING
Adm,11535,PROTEIN_CODING
Agrn,11603,PROTEIN_CODING
Bgn,12111,PROTEIN_CODING
Bmp6,12161,PROTEIN_CODING
Bmpr1b,12167,PROTEIN_CODING
C3ar1,12267,PROTEIN_CODING
Casp9,12371,PROTEIN_CODING
Cav3,12391,PROTEIN_CODING
Ccna2,12428,PROTEIN_CODING
Ccnd3,12445,PROTEIN_CODING
Cd22,12483,PROTEIN_CODING
Cebpd,12609,PROTEIN_CODING
Cfh,12628,PROTEIN_CODING
Chga,12652,PROTEIN_CODING
Camp,12796,PROTEIN_CODING
Col4a1,12826,PROTEIN_CODING
Crem,12916,PROTEIN_CODING
Dmp1,13406,PROTEIN_CODING
Dst,13518,PROTEIN_CODING
Myh7,140781,PROTEIN_CODING
Fabp1,14080,PROTEIN_CODING
Fgf7,14178,PROTEIN_CODING
Fshb,14308,PROTEIN_CODING
Gapdh,14433,PROTEIN_CODING
Gbx2,14472,PROTEIN_CODING
Glul,14645,PROTEIN_CODING
Cfb,14962,PROTEIN_CODING
Foxa1,15375,PROTEIN_CODING
Il15ra,16169,PROTEIN_CODING
Il2rb,16185,PROTEIN_CODING
Inha,16322,PROTEIN_CODING
Itgax,16411,PROTEIN_CODING
Junb,16477,PROTEIN_CODING
Kcnn4,16534,PROTEIN_CODING
Klf2,16598,PROTEIN_CODING
Krt10,16661,PROTEIN_CODING
Lama5,16776,PROTEIN_CODING
Lamp1,16783,PROTEIN_CODING
Lhx3,16871,PROTEIN_CODING
Ltb4r1,16995,PROTEIN_CODING
Ncr1,17086,PROTEIN_CODING
Mapkapk2,17164,PROTEIN_CODING
Mas1,17171,PROTEIN_CODING
Mlh1,17350,PROTEIN_CODING
Mpz,17528,PROTEIN_CODING
Nf2,18016,PROTEIN_CODING
Nqo1,18104,PROTEIN_CODING
Ocln,18260,PROTEIN_CODING
Oxtr,18430,PROTEIN_CODING
Pah,18478,PROTEIN_CODING
Pbx1,18514,PROTEIN_CODING
Pdgfa,18590,PROTEIN_CODING
Etv4,18612,PROTEIN_CODING
Pkm,18746,PROTEIN_CODING
Prkci,18759,PROTEIN_CODING
Polg,18975,PROTEIN_CODING
Prkar1a,19084,PROTEIN_CODING
Itgb4,192897,PROTEIN_CODING
Polr2a,20020,PROTEIN_CODING
S100a8,20201,PROTEIN_CODING
Six2,20472,PROTEIN_CODING
Tbx3,21386,PROTEIN_CODING
Tcf4,21413,PROTEIN_CODING
Zeb1,21417,PROTEIN_CODING
Socs2,216233,PROTEIN_CODING
Tnfrsf18,21936,PROTEIN_CODING
Tph1,21990,PROTEIN_CODING
Traf2,22030,PROTEIN_CODING
Tfrc,22042,PROTEIN_CODING
Trpc1,22063,PROTEIN_CODING
Trpc3,22065,PROTEIN_CODING
Ubc,22190,PROTEIN_CODING
Vegfc,22341,PROTEIN_CODING
Ezr,22350,PROTEIN_CODING
Mrtfa,223701,PROTEIN_CODING
Rapgef3,223864,PROTEIN_CODING
Wnt11,22411,PROTEIN_CODING
Wnt7a,22421,PROTEIN_CODING
Lamc1,226519,PROTEIN_CODING
Rigi,230073,PROTEIN_CODING
Chrm2,243764,PROTEIN_CODING
Cd207,246278,PROTEIN_CODING
Axl,26362,PROTEIN_CODING
Map3k8,26410,PROTEIN_CODING
Aifm1,26926,PROTEIN_CODING
Apln,30878,PROTEIN_CODING
Elane,50701,PROTEIN_CODING
Slc40a1,53945,PROTEIN_CODING
Nfat5,54446,PROTEIN_CODING
Retn,57264,PROTEIN_CODING
Angptl4,57875,PROTEIN_CODING
Sirt2,64383,PROTEIN_CODING
Olr1,108078,PROTEIN_CODING
Abca4,11304,PROTEIN_CODING
Actc1,11464,PROTEIN_CODING
Ada,11486,PROTEIN_CODING
Adora3,11542,PROTEIN_CODING
Aif1,11629,PROTEIN_CODING
Apaf1,11783,PROTEIN_CODING
Xiap,11798,PROTEIN_CODING
Atp1a1,11928,PROTEIN_CODING
Avp,11998,PROTEIN_CODING
Axin1,12005,PROTEIN_CODING
Cxcr5,12145,PROTEIN_CODING
Klf5,12224,PROTEIN_CODING
Tspo,12257,PROTEIN_CODING
Cacna1s,12292,PROTEIN_CODING
Cacng2,12300,PROTEIN_CODING
Car2,12349,PROTEIN_CODING
Cd24a,12484,PROTEIN_CODING
Cfl1,12631,PROTEIN_CODING
Cflar,12633,PROTEIN_CODING
Cntf,12803,PROTEIN_CODING
Col18a1,12822,PROTEIN_CODING
Cpe,12876,PROTEIN_CODING
Csk,12988,PROTEIN_CODING
Cyp1a2,13077,PROTEIN_CODING
Twist2,13345,PROTEIN_CODING
Dyrk1a,13548,PROTEIN_CODING
Eed,13626,PROTEIN_CODING
Efnb1,13641,PROTEIN_CODING
Adgre1,13733,PROTEIN_CODING
Epha2,13836,PROTEIN_CODING
Fgf15,14170,PROTEIN_CODING
Fgfr4,14186,PROTEIN_CODING
Lpin1,14245,PROTEIN_CODING
Fli1,14247,PROTEIN_CODING
Gfra1,14585,PROTEIN_CODING
Gjb6,14623,PROTEIN_CODING
Hcn2,15166,PROTEIN_CODING
Hey1,15213,PROTEIN_CODING
Hey2,15214,PROTEIN_CODING
Hhex,15242,PROTEIN_CODING
Hoxd11,15431,PROTEIN_CODING
Hpse,15442,PROTEIN_CODING
Hrh1,15465,PROTEIN_CODING
Hspb1,15507,PROTEIN_CODING
Hsp90ab1,15516,PROTEIN_CODING
Ccn1,16007,PROTEIN_CODING
Igfbp3,16009,PROTEIN_CODING
Il6ra,16194,PROTEIN_CODING
Itga2b,16399,PROTEIN_CODING
Jak1,16451,PROTEIN_CODING
Kif3a,16568,PROTEIN_CODING
Lat,16797,PROTEIN_CODING
Lhb,16866,PROTEIN_CODING
Loricrin,16939,PROTEIN_CODING
Lox,16948,PROTEIN_CODING
Maf,17132,PROTEIN_CODING
Meis1,17268,PROTEIN_CODING
Mesp1,17292,PROTEIN_CODING
Muc2,17831,PROTEIN_CODING
Myl1,17901,PROTEIN_CODING
Ncoa1,17977,PROTEIN_CODING
Notch4,18132,PROTEIN_CODING
Npy1r,18166,PROTEIN_CODING
P2ry1,18441,PROTEIN_CODING
Pafah1b1,18472,PROTEIN_CODING
Pck1,18534,PROTEIN_CODING
Pdyn,18610,PROTEIN_CODING
Pgf,18654,PROTEIN_CODING
Pgk1,18655,PROTEIN_CODING
Prom1,19126,PROTEIN_CODING
Ptgds,19215,PROTEIN_CODING
Ptn,19242,PROTEIN_CODING
Ptx3,19288,PROTEIN_CODING
Pxn,19303,PROTEIN_CODING
Rac2,19354,PROTEIN_CODING
Hspa1a,193740,PROTEIN_CODING
Rbl2,19651,PROTEIN_CODING
Robo1,19876,PROTEIN_CODING
Mst1r,19882,PROTEIN_CODING
Atxn1,20238,PROTEIN_CODING
Scn1a,20265,PROTEIN_CODING
Sftpb,20388,PROTEIN_CODING
Cblb,208650,PROTEIN_CODING
Tbxa2r,21390,PROTEIN_CODING
Tfeb,21425,PROTEIN_CODING
Thbd,21824,PROTEIN_CODING
Trim28,21849,PROTEIN_CODING
Tshr,22095,PROTEIN_CODING
Txn1,22166,PROTEIN_CODING
Vamp2,22318,PROTEIN_CODING
Wnt10b,22410,PROTEIN_CODING
Atf6,226641,PROTEIN_CODING
Gpbar1,227289,PROTEIN_CODING
Zp3,22788,PROTEIN_CODING
Fus,233908,PROTEIN_CODING
Mapk7,23939,PROTEIN_CODING
Nr0b2,23957,PROTEIN_CODING
Slc26a4,23985,PROTEIN_CODING
Ccnb1,268697,PROTEIN_CODING
Trp53bp1,27223,PROTEIN_CODING
Fndc5,384061,PROTEIN_CODING
Fbxw7,50754,PROTEIN_CODING
Il27ra,50931,PROTEIN_CODING
Pla2g6,53357,PROTEIN_CODING
Tbk1,56480,PROTEIN_CODING
Sphk2,56632,PROTEIN_CODING
Trpm7,58800,PROTEIN_CODING
Il21r,60504,PROTEIN_CODING
Gpx4,625249,PROTEIN_CODING
Tas1r3,83771,PROTEIN_CODING
Mylk,107589,PROTEIN_CODING
Lmx1a,110648,PROTEIN_CODING
Chrna1,11435,PROTEIN_CODING
Gla,11605,PROTEIN_CODING
Arx,11878,PROTEIN_CODING
Rab27a,11891,PROTEIN_CODING
Cacna1g,12291,PROTEIN_CODING
Anxa2,12306,PROTEIN_CODING
Camk4,12326,PROTEIN_CODING
Casp2,12366,PROTEIN_CODING
Cbfb,12400,PROTEIN_CODING
Cckbr,12426,PROTEIN_CODING
Cd1d2,12480,PROTEIN_CODING
Cd5,12507,PROTEIN_CODING
Cd69,12515,PROTEIN_CODING
Cd9,12527,PROTEIN_CODING
Cer1,12622,PROTEIN_CODING
Cln3,12752,PROTEIN_CODING
Col3a1,12825,PROTEIN_CODING
Col4a3,12828,PROTEIN_CODING
Col6a1,12833,PROTEIN_CODING
Crx,12951,PROTEIN_CODING
Csf3r,12986,PROTEIN_CODING
Ctss,13040,PROTEIN_CODING
Cyp11a1,13070,PROTEIN_CODING
Cyp1b1,13078,PROTEIN_CODING
Dbx1,13172,PROTEIN_CODING
Gadd45a,13197,PROTEIN_CODING
Dgat1,13350,PROTEIN_CODING
Diaph1,13367,PROTEIN_CODING
Dnm2,13430,PROTEIN_CODING
Lefty1,13590,PROTEIN_CODING
Eif4e,13684,PROTEIN_CODING
Eif4ebp1,13685,PROTEIN_CODING
Ephb4,13846,PROTEIN_CODING
Mecom,14013,PROTEIN_CODING
Fasn,14104,PROTEIN_CODING
Fcer1a,14125,PROTEIN_CODING
Fcgrt,14132,PROTEIN_CODING
G6pdx,14381,PROTEIN_CODING
Gabrb3,14402,PROTEIN_CODING
Gabrd,14403,PROTEIN_CODING
Gast,14459,PROTEIN_CODING
Gsc,14836,PROTEIN_CODING
Hoxa10,15395,PROTEIN_CODING
Hoxa2,15399,PROTEIN_CODING
Hoxa9,15405,PROTEIN_CODING
Hoxb4,15412,PROTEIN_CODING
Hoxc8,15426,PROTEIN_CODING
Hsp90aa1,15519,PROTEIN_CODING
Elavl4,15572,PROTEIN_CODING
Irak1,16179,PROTEIN_CODING
Itga2,16398,PROTEIN_CODING
Itga3,16400,PROTEIN_CODING
Kcnj10,16513,PROTEIN_CODING
Kcnj2,16518,PROTEIN_CODING
Kcnq1,16535,PROTEIN_CODING
Fabp5,16592,PROTEIN_CODING
Klf1,16596,PROTEIN_CODING
Krt18,16668,PROTEIN_CODING
Lhcgr,16867,PROTEIN_CODING
Lhx6,16874,PROTEIN_CODING
Lrp8,16975,PROTEIN_CODING
Ltb,16994,PROTEIN_CODING
Mc1r,17199,PROTEIN_CODING
Mme,17380,PROTEIN_CODING
Mmp7,17393,PROTEIN_CODING
Mthfr,17769,PROTEIN_CODING
Mx1,17857,PROTEIN_CODING
Myh11,17880,PROTEIN_CODING
Nfatc3,18021,PROTEIN_CODING
Nid1,18073,PROTEIN_CODING
Npm1,18148,PROTEIN_CODING
Npy2r,18167,PROTEIN_CODING
Osm,18413,PROTEIN_CODING
Otx1,18423,PROTEIN_CODING
P2rx4,18438,PROTEIN_CODING
Pax9,18511,PROTEIN_CODING
Prkd1,18760,PROTEIN_CODING
Plk1,18817,PROTEIN_CODING
Pltp,18830,PROTEIN_CODING
Polb,18970,PROTEIN_CODING
Pth,19226,PROTEIN_CODING
Ripk2,192656,PROTEIN_CODING
Rad51,19361,PROTEIN_CODING
Rasgrf1,19417,PROTEIN_CODING
Rbl1,19650,PROTEIN_CODING
Rgs2,19735,PROTEIN_CODING
