OFFICIAL_SYMBOL,IDENTIFIER_ID,Gene_Type
STAT5A,6776,PROTEIN_CODING
TGFB2,7042,PROTEIN_CODING
NCOA3,8202,PROTEIN_CODING
APOL1,8542,PROTEIN_CODING
APLN,8862,PROTEIN_CODING
SPHK1,8877,PROTEIN_CODING
CDK5,1020,PROTEIN_CODING
CDK9,1025,PROTEIN_CODING
CEACAM5,1048,PROTEIN_CODING
PDPN,10630,PROTEIN_CODING
JAG1,182,PROTEIN_CODING
SIRT3,23410,PROTEIN_CODING
WWTR1,25937,PROTEIN_CODING
DISC1,27185,PROTEIN_CODING
CXCR3,2833,PROTEIN_CODING
GRIN2B,2904,PROTEIN_CODING
HLA-E,3133,PROTEIN_CODING
HMGA1,3159,PROTEIN_CODING
HSD11B1,3290,PROTEIN_CODING
IFNA1,3439,PROTEIN_CODING
IGFBP1,3484,PROTEIN_CODING
CCN1,3491,PROTEIN_CODING
IL7,3574,PROTEIN_CODING
ILK,3611,PROTEIN_CODING
ITGAM,3684,PROTEIN_CODING
JAK1,3716,PROTEIN_CODING
KRT19,3880,PROTEIN_CODING
STMN1,3925,PROTEIN_CODING
SMAD7,4092,PROTEIN_CODING
NPPA,4878,PROTEIN_CODING
PAPPA,5069,PROTEIN_CODING
IL23A,51561,PROTEIN_CODING
WWOX,51741,PROTEIN_CODING
SERPINB5,5268,PROTEIN_CODING
PLCG1,5335,PROTEIN_CODING
HTRA1,5654,PROTEIN_CODING
BCHE,590,PROTEIN_CODING
CEACAM1,634,PROTEIN_CODING
BMPR2,659,PROTEIN_CODING
HNF1B,6928,PROTEIN_CODING
TRAF2,7186,PROTEIN_CODING
CACNA1A,773,PROTEIN_CODING
NANOG,79923,PROTEIN_CODING
ARID1A,8289,PROTEIN_CODING
RIPK1,8737,PROTEIN_CODING
CDK6,1021,PROTEIN_CODING
RACK1,10399,PROTEIN_CODING
IGF2BP3,10643,PROTEIN_CODING
CCR7,1236,PROTEIN_CODING
CR1,1378,PROTEIN_CODING
CRHR1,1394,PROTEIN_CODING
CSF2,1437,PROTEIN_CODING
DEFB4A,1673,PROTEIN_CODING
EWSR1,2130,PROTEIN_CODING
GJB1,2705,PROTEIN_CODING
ANGPT1,284,PROTEIN_CODING
TBK1,29110,PROTEIN_CODING
GSN,2934,PROTEIN_CODING
FOXA1,3169,PROTEIN_CODING
HTR2C,3358,PROTEIN_CODING
ID1,3397,PROTEIN_CODING
APOH,350,PROTEIN_CODING
LIPC,3990,PROTEIN_CODING
LYN,4067,PROTEIN_CODING
NR3C2,4306,PROTEIN_CODING
MTRR,4552,PROTEIN_CODING
TREM2,54209,PROTEIN_CODING
AICDA,57379,PROTEIN_CODING
TRPV4,59341,PROTEIN_CODING
SFTPD,6441,PROTEIN_CODING
SRD5A2,6716,PROTEIN_CODING
ABCC8,6833,PROTEIN_CODING
HDAC3,8841,PROTEIN_CODING
ADA,100,PROTEIN_CODING
NR1H3,10062,PROTEIN_CODING
COL3A1,1281,PROTEIN_CODING
CPB2,1361,PROTEIN_CODING
DRD1,1812,PROTEIN_CODING
SAMHD1,25939,PROTEIN_CODING
GATA1,2623,PROTEIN_CODING
GATA4,2626,PROTEIN_CODING
GGT1,2678,PROTEIN_CODING
GPC3,2719,PROTEIN_CODING
GNAQ,2776,PROTEIN_CODING
IGFBP2,3485,PROTEIN_CODING
INHBA,3624,PROTEIN_CODING
IRF5,3663,PROTEIN_CODING
KRT18,3875,PROTEIN_CODING
LHCGR,3973,PROTEIN_CODING
LRP5,4041,PROTEIN_CODING
MYBPC3,4607,PROTEIN_CODING
ENPP1,5167,PROTEIN_CODING
PRKCE,5581,PROTEIN_CODING
PRKCZ,5590,PROTEIN_CODING
ACTA1,58,PROTEIN_CODING
REN,5972,PROTEIN_CODING
RHO,6010,PROTEIN_CODING
IFIH1,64135,PROTEIN_CODING
BMP7,655,PROTEIN_CODING
SLC19A1,6573,PROTEIN_CODING
SPINK1,6690,PROTEIN_CODING
MAP3K7,6885,PROTEIN_CODING
TBP,6908,PROTEIN_CODING
THRB,7068,PROTEIN_CODING
TP53BP1,7158,PROTEIN_CODING
UBE2D1,7321,PROTEIN_CODING
XBP1,7494,PROTEIN_CODING
CUL1,8454,PROTEIN_CODING
BTRC,8945,PROTEIN_CODING
PTTG1,9232,PROTEIN_CODING
CLOCK,9575,PROTEIN_CODING
MFN2,9927,PROTEIN_CODING
NDRG1,10397,PROTEIN_CODING
WFDC2,10406,PROTEIN_CODING
CNR2,1269,PROTEIN_CODING
DPYD,1806,PROTEIN_CODING
A2M,2,PROTEIN_CODING
CTTN,2017,PROTEIN_CODING
EPOR,2057,PROTEIN_CODING
AKT2,208,PROTEIN_CODING
F11,2160,PROTEIN_CODING
NR5A1,2516,PROTEIN_CODING
PDCD4,27250,PROTEIN_CODING
HNRNPA1,3178,PROTEIN_CODING
AIRE,326,PROTEIN_CODING
NT5E,4907,PROTEIN_CODING
PEBP1,5037,PROTEIN_CODING
FURIN,5045,PROTEIN_CODING
ANGPTL4,51129,PROTEIN_CODING
PIM1,5292,PROTEIN_CODING
PMP22,5376,PROTEIN_CODING
ATRX,546,PROTEIN_CODING
PPP2CA,5515,PROTEIN_CODING
PTGS1,5742,PROTEIN_CODING
PTHLH,5744,PROTEIN_CODING
RAN,5901,PROTEIN_CODING
RPA1,6117,PROTEIN_CODING
BLM,641,PROTEIN_CODING
STAT4,6775,PROTEIN_CODING
TFPI,7035,PROTEIN_CODING
CASP1,834,PROTEIN_CODING
KAT2B,8850,PROTEIN_CODING
MTA1,9112,PROTEIN_CODING
AIFM1,9131,PROTEIN_CODING
TNFRSF8,943,PROTEIN_CODING
ZEB2,9839,PROTEIN_CODING
NR1H4,9971,PROTEIN_CODING
PRMT5,10419,PROTEIN_CODING
COL7A1,1294,PROTEIN_CODING
CSF1,1435,PROTEIN_CODING
CYLD,1540,PROTEIN_CODING
CD55,1604,PROTEIN_CODING
ERCC5,2073,PROTEIN_CODING
ETV6,2120,PROTEIN_CODING
PTK2B,2185,PROTEIN_CODING
GATA2,2624,PROTEIN_CODING
GCH1,2643,PROTEIN_CODING
HAVCR1,26762,PROTEIN_CODING
IL37,27178,PROTEIN_CODING
ANXA5,308,PROTEIN_CODING
KPNA2,3838,PROTEIN_CODING
ARRB2,409,PROTEIN_CODING
KITLG,4254,PROTEIN_CODING
ATP2A2,488,PROTEIN_CODING
SIRT6,51548,PROTEIN_CODING
PLA2G2A,5320,PROTEIN_CODING
TREM1,54210,PROTEIN_CODING
POLB,5423,PROTEIN_CODING
ITLN1,55600,PROTEIN_CODING
PROS1,5627,PROTEIN_CODING
BAK1,578,PROTEIN_CODING
PXN,5829,PROTEIN_CODING
RYR2,6262,PROTEIN_CODING
SLC9A1,6548,PROTEIN_CODING
FOXL2,668,PROTEIN_CODING
STAT5B,6777,PROTEIN_CODING
TCF4,6925,PROTEIN_CODING
TEK,7010,PROTEIN_CODING
TH,7054,PROTEIN_CODING
THY1,7070,PROTEIN_CODING
SERPING1,710,PROTEIN_CODING
UBE3A,7337,PROTEIN_CODING
MAP1LC3A,84557,PROTEIN_CODING
FADD,8772,PROTEIN_CODING
TNFRSF11A,8792,PROTEIN_CODING
IQGAP1,8826,PROTEIN_CODING
ACTN3,89,PROTEIN_CODING
CLDN1,9076,PROTEIN_CODING
IL1RL1,9173,PROTEIN_CODING
CD81,975,PROTEIN_CODING
RBX1,9978,PROTEIN_CODING
CDH5,1003,PROTEIN_CODING
CFL1,1072,PROTEIN_CODING
CSF1R,1436,PROTEIN_CODING
CYP24A1,1591,PROTEIN_CODING
DAPK1,1612,PROTEIN_CODING
DAXX,1616,PROTEIN_CODING
DCN,1634,PROTEIN_CODING
DEFB1,1672,PROTEIN_CODING
AGTR2,186,PROTEIN_CODING
EDNRB,1910,PROTEIN_CODING
F12,2161,PROTEIN_CODING
FGFR4,2264,PROTEIN_CODING
SF3B1,23451,PROTEIN_CODING
FXN,2395,PROTEIN_CODING
CXCL1,2919,PROTEIN_CODING
NR4A1,3164,PROTEIN_CODING
HNRNPK,3190,PROTEIN_CODING
STING1,340061,PROTEIN_CODING
ITGA6,3655,PROTEIN_CODING
ITGA4,3676,PROTEIN_CODING
LDHA,3939,PROTEIN_CODING
LOX,4015,PROTEIN_CODING
CD46,4179,PROTEIN_CODING
MDM4,4194,PROTEIN_CODING
ACHE,43,PROTEIN_CODING
MMP8,4317,PROTEIN_CODING
MPL,4352,PROTEIN_CODING
MRE11,4361,PROTEIN_CODING
ATF3,467,PROTEIN_CODING
ATF4,468,PROTEIN_CODING
NEDD4,4734,PROTEIN_CODING
NFKB2,4791,PROTEIN_CODING
NOTCH2,4853,PROTEIN_CODING
RELN,5649,PROTEIN_CODING
RARB,5915,PROTEIN_CODING
RARRES2,5919,PROTEIN_CODING
RHD,6007,PROTEIN_CODING
SDHB,6390,PROTEIN_CODING
SGK1,6446,PROTEIN_CODING
P2RY12,64805,PROTEIN_CODING
SLC6A2,6530,PROTEIN_CODING
FSCN1,6624,PROTEIN_CODING
SPAST,6683,PROTEIN_CODING
TJP1,7082,PROTEIN_CODING
WAS,7454,PROTEIN_CODING
USP7,7874,PROTEIN_CODING
PALB2,79728,PROTEIN_CODING
CCNA2,890,PROTEIN_CODING
IL32,9235,PROTEIN_CODING
CD59,966,PROTEIN_CODING
CDKN1C,1028,PROTEIN_CODING
YWHAQ,10971,PROTEIN_CODING
PSIP1,11168,PROTEIN_CODING
CHRNA5,1138,PROTEIN_CODING
CP,1356,PROTEIN_CODING
ADRA2A,150,PROTEIN_CODING
CTNND1,1500,PROTEIN_CODING
DBH,1621,PROTEIN_CODING
DDIT3,1649,PROTEIN_CODING
TOR1A,1861,PROTEIN_CODING
EIF4EBP1,1978,PROTEIN_CODING
ERN1,2081,PROTEIN_CODING
FABP2,2169,PROTEIN_CODING
FGF1,2246,PROTEIN_CODING
FLT4,2324,PROTEIN_CODING
ALOX15,246,PROTEIN_CODING
GDNF,2668,PROTEIN_CODING
ANG,283,PROTEIN_CODING
PRMT1,3276,PROTEIN_CODING
IL1R1,3554,PROTEIN_CODING
IL6ST,3572,PROTEIN_CODING
ITGB4,3691,PROTEIN_CODING
KCNMA1,3778,PROTEIN_CODING
MCAM,4162,PROTEIN_CODING
CIITA,4261,PROTEIN_CODING
PAX3,5077,PROTEIN_CODING
LEF1,51176,PROTEIN_CODING
PF4,5196,PROTEIN_CODING
PHB1,5245,PROTEIN_CODING
ANO1,55107,PROTEIN_CODING
PRF1,5551,PROTEIN_CODING
PRKAR1A,5573,PROTEIN_CODING
ACKR3,57007,PROTEIN_CODING
SCN9A,6335,PROTEIN_CODING
CCL3,6348,PROTEIN_CODING
CCL20,6364,PROTEIN_CODING
SRSF1,6426,PROTEIN_CODING
TG,7038,PROTEIN_CODING
TSPO,706,PROTEIN_CODING
TPH1,7166,PROTEIN_CODING
TSC1,7248,PROTEIN_CODING
C5,727,PROTEIN_CODING
BEST1,7439,PROTEIN_CODING
CA2,760,PROTEIN_CODING
PAX8,7849,PROTEIN_CODING
ADAM12,8038,PROTEIN_CODING
COL18A1,80781,PROTEIN_CODING
H3C1,8350,PROTEIN_CODING
TRIM28,10155,PROTEIN_CODING
TUBB3,10381,PROTEIN_CODING
PROCR,10544,PROTEIN_CODING
CXCL13,10563,PROTEIN_CODING
IL17F,112744,PROTEIN_CODING
CRH,1392,PROTEIN_CODING
CSF3,1440,PROTEIN_CODING
CTSL,1514,PROTEIN_CODING
DDB1,1642,PROTEIN_CODING
DDX3X,1654,PROTEIN_CODING
HBEGF,1839,PROTEIN_CODING
DUSP1,1843,PROTEIN_CODING
ENO1,2023,PROTEIN_CODING
FANCD2,2177,PROTEIN_CODING
FOLH1,2346,PROTEIN_CODING
MSTN,2660,PROTEIN_CODING
HPRT1,3251,PROTEIN_CODING
HSD11B2,3291,PROTEIN_CODING
IRAK1,3654,PROTEIN_CODING
LIF,3976,PROTEIN_CODING
MAP3K5,4217,PROTEIN_CODING
NEFL,4747,PROTEIN_CODING
PRDX1,5052,PROTEIN_CODING
GP6,51206,PROTEIN_CODING
PDE4D,5144,PROTEIN_CODING
PKD2,5311,PROTEIN_CODING
PLP1,5354,PROTEIN_CODING
POR,5447,PROTEIN_CODING
TRPM7,54822,PROTEIN_CODING
BAD,572,PROTEIN_CODING
BDKRB2,624,PROTEIN_CODING
SFRP1,6422,PROTEIN_CODING
SKP1,6500,PROTEIN_CODING
SOX10,6663,PROTEIN_CODING
SPI1,6688,PROTEIN_CODING
TACR1,6869,PROTEIN_CODING
TAP1,6890,PROTEIN_CODING
TFAM,7019,PROTEIN_CODING
TGFA,7039,PROTEIN_CODING
TGFB3,7043,PROTEIN_CODING
TLR5,7100,PROTEIN_CODING
TMPRSS2,7113,PROTEIN_CODING
HSP90B1,7184,PROTEIN_CODING
TRPC6,7225,PROTEIN_CODING
UBE2D2,7322,PROTEIN_CODING
UBE2D3,7323,PROTEIN_CODING
UMOD,7369,PROTEIN_CODING
VDAC1,7416,PROTEIN_CODING
WFS1,7466,PROTEIN_CODING
WNT1,7471,PROTEIN_CODING
XPA,7507,PROTEIN_CODING
YWHAE,7531,PROTEIN_CODING
TNFSF12,8742,PROTEIN_CODING
TRPA1,8989,PROTEIN_CODING
NAT1,9,PROTEIN_CODING
CCNT1,904,PROTEIN_CODING
CD9,928,PROTEIN_CODING
BAG3,9531,PROTEIN_CODING
CD47,961,PROTEIN_CODING
HDAC4,9759,PROTEIN_CODING
OPTN,10133,PROTEIN_CODING
ABCC4,10257,PROTEIN_CODING
KAT5,10524,PROTEIN_CODING
TXNIP,10628,PROTEIN_CODING
MALT1,10892,PROTEIN_CODING
CAPN10,11132,PROTEIN_CODING
COL4A1,1282,PROTEIN_CODING
CRYAA,1409,PROTEIN_CODING
CTSK,1513,PROTEIN_CODING
CYP2C8,1558,PROTEIN_CODING
GRK2,156,PROTEIN_CODING
CYP27B1,1594,PROTEIN_CODING
EIF4G1,1981,PROTEIN_CODING
ENO2,2026,PROTEIN_CODING
FCGR2B,2213,PROTEIN_CODING
FEN1,2237,PROTEIN_CODING
SIRT2,22933,PROTEIN_CODING
CADM1,23705,PROTEIN_CODING
GAS6,2621,PROTEIN_CODING
GRIN1,2902,PROTEIN_CODING
UHRF1,29128,PROTEIN_CODING
HK2,3099,PROTEIN_CODING
IGF2R,3482,PROTEIN_CODING
IL5,3567,PROTEIN_CODING
IRF6,3664,PROTEIN_CODING
JAK3,3718,PROTEIN_CODING
CD82,3732,PROTEIN_CODING
ARF6,382,PROTEIN_CODING
ARG1,383,PROTEIN_CODING
KPNB1,3837,PROTEIN_CODING
KRT5,3852,PROTEIN_CODING
ARMS2,387715,PROTEIN_CODING
LGALS9,3965,PROTEIN_CODING
ARRB1,408,PROTEIN_CODING
MAD2L1,4085,PROTEIN_CODING
MDK,4192,PROTEIN_CODING
ATXN3,4287,PROTEIN_CODING
MX1,4599,PROTEIN_CODING
NPC1,4864,PROTEIN_CODING
ENPP2,5168,PROTEIN_CODING
ERAP1,51752,PROTEIN_CODING
PLA2G4A,5321,PROTEIN_CODING
DIABLO,56616,PROTEIN_CODING
MAVS,57506,PROTEIN_CODING
RAB5A,5868,PROTEIN_CODING
ACTA2,59,PROTEIN_CODING
REST,5978,PROTEIN_CODING
SATB1,6304,PROTEIN_CODING
SELL,6402,PROTEIN_CODING
SFTPA1,653509,PROTEIN_CODING
SLC11A1,6556,PROTEIN_CODING
SMN2,6607,PROTEIN_CODING
SMPD1,6609,PROTEIN_CODING
SNAP25,6616,PROTEIN_CODING
SORL1,6653,PROTEIN_CODING
SRY,6736,PROTEIN_CODING
SULT1A1,6817,PROTEIN_CODING
TPO,7173,PROTEIN_CODING
MUC5B,727897,PROTEIN_CODING
TYR,7299,PROTEIN_CODING
VTN,7448,PROTEIN_CODING
CD276,80381,PROTEIN_CODING
SLC7A5,8140,PROTEIN_CODING
DTNBP1,84062,PROTEIN_CODING
LGR5,8549,PROTEIN_CODING
NCOA1,8648,PROTEIN_CODING
IRS2,8660,PROTEIN_CODING
CD247,919,PROTEIN_CODING
ISG15,9636,PROTEIN_CODING
CDC20,991,PROTEIN_CODING
CDH13,1012,PROTEIN_CODING
NOD1,10392,PROTEIN_CODING
IL24,11009,PROTEIN_CODING
PTP4A3,11156,PROTEIN_CODING
CHRNA4,1137,PROTEIN_CODING
ADD1,118,PROTEIN_CODING
CRK,1398,PROTEIN_CODING
VCAN,1462,PROTEIN_CODING
SLC30A8,169026,PROTEIN_CODING
S1PR1,1901,PROTEIN_CODING
EDNRA,1909,PROTEIN_CODING
EEF1A1,1915,PROTEIN_CODING
EIF2S1,1965,PROTEIN_CODING
ERCC6,2074,PROTEIN_CODING
MECOM,2122,PROTEIN_CODING
FCGR3B,2215,PROTEIN_CODING
AKR1B1,231,PROTEIN_CODING
PADI4,23569,PROTEIN_CODING
FTL,2512,PROTEIN_CODING
GAA,2548,PROTEIN_CODING
NOX1,27035,PROTEIN_CODING
FOXP1,27086,PROTEIN_CODING
SFN,2810,PROTEIN_CODING
GRIN2A,2903,PROTEIN_CODING
TBX21,30009,PROTEIN_CODING
HLA-DRA,3122,PROTEIN_CODING
BIRC3,330,PROTEIN_CODING
HSPA9,3313,PROTEIN_CODING
HSP90AB1,3326,PROTEIN_CODING
HTR1B,3351,PROTEIN_CODING
AQP3,360,PROTEIN_CODING
IRF4,3662,PROTEIN_CODING
ITGA3,3675,PROTEIN_CODING
AREG,374,PROTEIN_CODING
KCNE1,3753,PROTEIN_CODING
LCT,3938,PROTEIN_CODING
LRP6,4040,PROTEIN_CODING
ARNT,405,PROTEIN_CODING
MPZ,4359,PROTEIN_CODING
MTNR1B,4544,PROTEIN_CODING
MUC4,4585,PROTEIN_CODING
NFATC1,4772,PROTEIN_CODING
OXT,5020,PROTEIN_CODING
PDPK1,5170,PROTEIN_CODING
PITX2,5308,PROTEIN_CODING
ATP7A,538,PROTEIN_CODING
TUG1,55000,PROTEIN_CODING
ATG16L1,55054,PROTEIN_CODING
PRSS1,5644,PROTEIN_CODING
PSEN2,5664,PROTEIN_CODING
PTBP1,5725,PROTEIN_CODING
BARD1,580,PROTEIN_CODING
RASA1,5921,PROTEIN_CODING
SCN4A,6329,PROTEIN_CODING
SELPLG,6404,PROTEIN_CODING
SLC2A4,6517,PROTEIN_CODING
SLC5A5,6528,PROTEIN_CODING
SLC16A1,6566,PROTEIN_CODING
SOD3,6649,PROTEIN_CODING
SOX4,6659,PROTEIN_CODING
TAC1,6863,PROTEIN_CODING
KLF5,688,PROTEIN_CODING
PRDX2,7001,PROTEIN_CODING
TERF2,7014,PROTEIN_CODING
TFAP2A,7020,PROTEIN_CODING
TPM1,7168,PROTEIN_CODING
TSG101,7251,PROTEIN_CODING
SCGB1A1,7356,PROTEIN_CODING
XRCC4,7518,PROTEIN_CODING
DDR1,780,PROTEIN_CODING
ACTN4,81,PROTEIN_CODING
CUL4A,8451,PROTEIN_CODING
CUL3,8452,PROTEIN_CODING
OGT,8473,PROTEIN_CODING
TRIM5,85363,PROTEIN_CODING
TNFSF13,8741,PROTEIN_CODING
TNFRSF10A,8797,PROTEIN_CODING
CD1D,912,PROTEIN_CODING
NHERF1,9368,PROTEIN_CODING
CD86,942,PROTEIN_CODING
ROCK2,9475,PROTEIN_CODING
NCOR1,9611,PROTEIN_CODING
OCLN,100506658,PROTEIN_CODING
RAD50,10111,PROTEIN_CODING
MSLN,10232,PROTEIN_CODING
SEMA3A,10371,PROTEIN_CODING
EHMT2,10919,PROTEIN_CODING
COPS5,10987,PROTEIN_CODING
ESM1,11082,PROTEIN_CODING
CHRNA3,1136,PROTEIN_CODING
SERPINA3,12,PROTEIN_CODING
ADH1C,126,PROTEIN_CODING
COL4A5,1287,PROTEIN_CODING
COMP,1311,PROTEIN_CODING
KLF6,1316,PROTEIN_CODING
ATF2,1386,PROTEIN_CODING
CSK,1445,PROTEIN_CODING
CSNK2B,1460,PROTEIN_CODING
NKX2-5,1482,PROTEIN_CODING
DNM2,1785,PROTEIN_CODING
DYRK1A,1859,PROTEIN_CODING
TYMP,1890,PROTEIN_CODING
ERCC4,2072,PROTEIN_CODING
NEDD4L,23327,PROTEIN_CODING
BBC3,27113,PROTEIN_CODING
PDIA3,2923,PROTEIN_CODING
GSTA1,2938,PROTEIN_CODING
SLC40A1,30061,PROTEIN_CODING
HMGCR,3156,PROTEIN_CODING
HNRNPA2B1,3181,PROTEIN_CODING
HOXA10,3206,PROTEIN_CODING
BIRC2,329,PROTEIN_CODING
AQP2,359,PROTEIN_CODING
IL16,3603,PROTEIN_CODING
KCNJ2,3759,PROTEIN_CODING
KIR3DL1,3811,PROTEIN_CODING
KIF11,3832,PROTEIN_CODING
KRT8,3856,PROTEIN_CODING
LAMP2,3920,PROTEIN_CODING
SMAD1,4086,PROTEIN_CODING
MAOB,4129,PROTEIN_CODING
MBP,4155,PROTEIN_CODING
MUC2,4583,PROTEIN_CODING
NR4A2,4929,PROTEIN_CODING
PAX2,5076,PROTEIN_CODING
ADIPOR1,51094,PROTEIN_CODING
TLR8,51311,PROTEIN_CODING
PFN1,5216,PROTEIN_CODING
PMS2,5395,PROTEIN_CODING
POLH,5429,PROTEIN_CODING
PON2,5445,PROTEIN_CODING
POU2F1,5451,PROTEIN_CODING
AVPR2,554,PROTEIN_CODING
PRKCI,5584,PROTEIN_CODING
PRKD1,5587,PROTEIN_CODING
SALL4,57167,PROTEIN_CODING
CXCL16,58191,PROTEIN_CODING
RAP1A,5906,PROTEIN_CODING
ROS1,6098,PROTEIN_CODING
ATXN2,6311,PROTEIN_CODING
BID,637,PROTEIN_CODING
SLC1A2,6506,PROTEIN_CODING
SOS1,6654,PROTEIN_CODING
SSTR2,6752,PROTEIN_CODING
BUB1B,701,PROTEIN_CODING
TRAF3,7187,PROTEIN_CODING
VAV1,7409,PROTEIN_CODING
YWHAB,7529,PROTEIN_CODING
ZFP36,7538,PROTEIN_CODING
VTCN1,79679,PROTEIN_CODING
DYSF,8291,PROTEIN_CODING
DLK1,8788,PROTEIN_CODING
WNT3A,89780,PROTEIN_CODING
CD80,941,PROTEIN_CODING
BCAR1,9564,PROTEIN_CODING
NCOR2,9612,PROTEIN_CODING
MED12,9968,PROTEIN_CODING
PDCD6IP,10015,PROTEIN_CODING
DLC1,10395,PROTEIN_CODING
CLTC,1213,PROTEIN_CODING
CTSS,1520,PROTEIN_CODING
DDX5,1655,PROTEIN_CODING
ASXL1,171023,PROTEIN_CODING
DLG1,1739,PROTEIN_CODING
DMPK,1760,PROTEIN_CODING
DSP,1832,PROTEIN_CODING
NR0B1,190,PROTEIN_CODING
SLC29A1,2030,PROTEIN_CODING
ALCAM,214,PROTEIN_CODING
FAAH,2166,PROTEIN_CODING
FAP,2191,PROTEIN_CODING
FCGR1A,2209,PROTEIN_CODING
FOXC1,2296,PROTEIN_CODING
ACKR1,2532,PROTEIN_CODING
GCKR,2646,PROTEIN_CODING
PABPC1,26986,PROTEIN_CODING
DKK3,27122,PROTEIN_CODING
GLRA1,2741,PROTEIN_CODING
HBG1,3047,PROTEIN_CODING
APAF1,317,PROTEIN_CODING
HSPA1B,3304,PROTEIN_CODING
APOA4,337,PROTEIN_CODING
IFNGR1,3459,PROTEIN_CODING
IGFBP7,3490,PROTEIN_CODING
CXCR1,3577,PROTEIN_CODING
IL9,3578,PROTEIN_CODING
IL11,3589,PROTEIN_CODING
PDX1,3651,PROTEIN_CODING
ITGAL,3683,PROTEIN_CODING
ITPR1,3708,PROTEIN_CODING
KCNN4,3783,PROTEIN_CODING
LCAT,3931,PROTEIN_CODING
FADS1,3992,PROTEIN_CODING
LOXL1,4016,PROTEIN_CODING
MCM2,4171,PROTEIN_CODING
CXCL9,4283,PROTEIN_CODING
MMP12,4321,PROTEIN_CODING
MTTP,4547,PROTEIN_CODING
PAX5,5079,PROTEIN_CODING
EGLN1,54583,PROTEIN_CODING
PPP1CA,5499,PROTEIN_CODING
MAPK7,5598,PROTEIN_CODING
PRLR,5618,PROTEIN_CODING
SCD,6319,PROTEIN_CODING
SCNN1A,6337,PROTEIN_CODING
CCL4,6351,PROTEIN_CODING
SLC22A5,6584,PROTEIN_CODING
TCF3,6929,PROTEIN_CODING
TFE3,7030,PROTEIN_CODING
TFF3,7033,PROTEIN_CODING
C4B,721,PROTEIN_CODING
UGT2B7,7364,PROTEIN_CODING
VASP,7408,PROTEIN_CODING
VCL,7414,PROTEIN_CODING
NPHS2,7827,PROTEIN_CODING
TRPM8,79054,PROTEIN_CODING
ADAM33,80332,PROTEIN_CODING
CANX,821,PROTEIN_CODING
CAPN1,823,PROTEIN_CODING
H3-4,8290,PROTEIN_CODING
AXIN1,8312,PROTEIN_CODING
CCND2,894,PROTEIN_CODING
MS4A1,931,PROTEIN_CODING
NTN1,9423,PROTEIN_CODING
EIF2AK3,9451,PROTEIN_CODING
TNFSF15,9966,PROTEIN_CODING
MERTK,10461,PROTEIN_CODING
NCOA2,10499,PROTEIN_CODING
KHDRBS1,10657,PROTEIN_CODING
CGA,1081,PROTEIN_CODING
CGB3,1082,PROTEIN_CODING
CHIT1,1118,PROTEIN_CODING
CHRM3,1131,PROTEIN_CODING
CLCN1,1180,PROTEIN_CODING
CCR6,1235,PROTEIN_CODING
SERPINA12,145264,PROTEIN_CODING
CTBP1,1487,PROTEIN_CODING
GADD45A,1647,PROTEIN_CODING
DHX9,1660,PROTEIN_CODING
DES,1674,PROTEIN_CODING
DHFR,1719,PROTEIN_CODING
ELK1,2002,PROTEIN_CODING
EPHB4,2050,PROTEIN_CODING
ESRRA,2101,PROTEIN_CODING
FANCA,2175,PROTEIN_CODING
ATF6,22926,PROTEIN_CODING
FLI1,2313,PROTEIN_CODING
FOLR1,2348,PROTEIN_CODING
FUT2,2524,PROTEIN_CODING
GATA6,2627,PROTEIN_CODING
GHSR,2693,PROTEIN_CODING
GLI2,2736,PROTEIN_CODING
GLI3,2737,PROTEIN_CODING
GLO1,2739,PROTEIN_CODING
BIN1,274,PROTEIN_CODING
GNRHR,2798,PROTEIN_CODING
SLCO1B3,28234,PROTEIN_CODING
GPT,2875,PROTEIN_CODING
ANPEP,290,PROTEIN_CODING
HBG2,3048,PROTEIN_CODING
HEXA,3073,PROTEIN_CODING
HMBS,3145,PROTEIN_CODING
HNRNPD,3184,PROTEIN_CODING
HOXA9,3205,PROTEIN_CODING
IDE,3416,PROTEIN_CODING
IFI16,3428,PROTEIN_CODING
MACC1,346389,PROTEIN_CODING
INHA,3623,PROTEIN_CODING
ABCC6,368,PROTEIN_CODING
JUP,3728,PROTEIN_CODING
ARF1,375,PROTEIN_CODING
KCNJ5,3762,PROTEIN_CODING
KCNQ2,3785,PROTEIN_CODING
KNG1,3827,PROTEIN_CODING
RPSA,3921,PROTEIN_CODING
TACSTD2,4070,PROTEIN_CODING
MGP,4256,PROTEIN_CODING
MICB,4277,PROTEIN_CODING
MSN,4478,PROTEIN_CODING
MST1R,4486,PROTEIN_CODING
MSX1,4487,PROTEIN_CODING
ATP1A1,476,PROTEIN_CODING
NFATC2,4773,PROTEIN_CODING
NOTCH4,4855,PROTEIN_CODING
NUCB2,4925,PROTEIN_CODING
PLCE1,51196,PROTEIN_CODING
PGK1,5230,PROTEIN_CODING
ABCB4,5244,PROTEIN_CODING
PTPA,5524,PROTEIN_CODING
PRKCQ,5588,PROTEIN_CODING
MAPK9,5601,PROTEIN_CODING
PRTN3,5657,PROTEIN_CODING
SLC2A9,56606,PROTEIN_CODING
RTN4,57142,PROTEIN_CODING
PTGER4,5734,PROTEIN_CODING
PTH1R,5745,PROTEIN_CODING
CIP2A,57650,PROTEIN_CODING
RPGR,6103,PROTEIN_CODING
S100A7,6278,PROTEIN_CODING
CCL11,6356,PROTEIN_CODING
